id,title,genres_clean,overview,vote_average,vote_count,popularity,release_date,cluster,tagline,poster_url,backdrop_url,runtime,industry
695969,Haseen Dillruba,"Romance, Mystery, Thriller","Under investigation as a suspect in her husband's murder, a wife reveals details of their thorny marriage that seem to only further blur the truth.",6.7,126,2.56,2021-06-30,0,,https://image.tmdb.org/t/p/w500/zJWlmVJFTsearu5SXSZnSRJCEIo.jpg,https://image.tmdb.org/t/p/original/ohBudODLg90h2R8jQf4DvfGjY4A.jpg,145,bollywood
1148172,Do Patti,"Thriller, Drama",A puzzling investigation leads a no-nonsense cop down a dark path involving the vicious rivalry between twin sisters and the volatile man they both love.,6.8,67,2.55,2024-10-24,0,,https://image.tmdb.org/t/p/w500/wbXSE68cDwqUPsHJcpdu7I5kSLK.jpg,https://image.tmdb.org/t/p/original/5z1ciMqskvl4opeq1NjAGlweOn5.jpg,145,bollywood
285753,Hum Paanch,"Action, Drama","Tyrannical and wealthy Veer Pratap Singh, rules over a small town - ruthlessly. Whoever opposes him is crushed. He is attracted to women, and has a lengthy affair with Soundariya, and even has a secret marriage ceremony with her. When Soundariya gets pregnant, he asks her to abort the child. When she refuses, he shuns her, and denies ever having married her or even being intimate with her. Her brothers attempt to get justice, but are dealt with ruthlessly by Pratap Singh's bodyguard, Bhima. Soundariya then must garner support of herself, and must find someone who can stand up to Veer Pratap Singh and end his tyranny, in a town with men who have been subdued for eons by Veer Pratap Singh and his men for eons.",6.8,10,2.31,1980-11-27,0,,https://image.tmdb.org/t/p/w500/vkCzZZGeC4YkZ6YFjaeZaBYeC4a.jpg,https://image.tmdb.org/t/p/original/pQvA5vgo9LZHYZsh5GaGxc8oQ1M.jpg,145,bollywood
19887,Disco Dancer,"Music, Drama",Street singer Anil is humiliated and—with his mother—driven out of Bombay. He soon becomes an acclaimed performer but the enemies from his past plot to destroy his hard-earned career.,6.1,33,2.47,1982-12-10,10,,https://image.tmdb.org/t/p/w500/3vc1MMLflENJ8sHwbHjzedT07Hv.jpg,https://image.tmdb.org/t/p/original/o2fjW1GVjyQNj0D1Y7jOHzG5ERp.jpg,145,bollywood
36204,No Smoking,"Thriller, Drama",A heavily addicted smoker is unprepared for the true price he must pay when he asks a guru's help to kick the habit.,6.9,80,2.13,2007-10-26,0,,https://image.tmdb.org/t/p/w500/reJRahEjVlMpbolmrRZRyKOcy3m.jpg,https://image.tmdb.org/t/p/original/q64vjfQkPPVGj5OvosJvswMhpqM.jpg,145,bollywood
750494,Lata,Drama,"Honing a quiet strength, Lata, a 23 year old domestic worker, navigates her way through an upper class home in South Mumbai. Doors consistently open and close, giving Lata selective access to the various contending realities that occupy this space.",5.0,7,2.28,2020-09-21,14,,https://image.tmdb.org/t/p/w500/eTf5qnyBSpgjJdH0ofzqGyf7yln.jpg,https://image.tmdb.org/t/p/original/rbNKHj4R7ofDK2Tp7BRlQfIznyn.jpg,145,bollywood
760932,Not Today,Drama,"A 24-year-old Muslim woman's secret job is as a suicide prevention counselor in Mumbai. On her first day, she must open up to stop a suicidal man from jumping off a high-rise.",0.0,0,2.28,2021-01-08,5,,https://image.tmdb.org/t/p/w500/vtI2SpobU1oqafko6f1neNZDjig.jpg,https://image.tmdb.org/t/p/original/jYKxwB2zaYRzsm5vm3ElQUFS95V.jpg,145,bollywood
1163194,Lost Ladies,"Comedy, Drama, Romance","In 2001, somewhere in rural India, two young brides get accidentally swapped on a train. In the ensuing chaos, they both encounter a host of colourful characters, resulting in hilarious and unexpected consequences.",7.8,176,2.52,2024-03-01,7,,https://image.tmdb.org/t/p/w500/yXt07MYeiyQRzS69PMHy0BPjCGP.jpg,https://image.tmdb.org/t/p/original/uUVXEEyMsyWxrcbmAppUCYg6egV.jpg,145,bollywood
885548,Cheepatakadumpa,"Comedy, Drama","Three small town friends, their reunion, a gorilla, a bull, the full moon, the kundalini, a tomato, and patriarchy-smashing mischief.",0.0,0,2.21,2021-11-04,5,,https://image.tmdb.org/t/p/w500/wfOIDaTGqaPbiMzoRrBzFgxJOEr.jpg,https://image.tmdb.org/t/p/original/wfOIDaTGqaPbiMzoRrBzFgxJOEr.jpg,145,bollywood
581361,Badla,"Crime, Thriller, Mystery, Drama",A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,7.3,180,2.05,2019-03-08,7,,https://image.tmdb.org/t/p/w500/eKpzbERuhogYTwI3PwfVsAHXnuO.jpg,https://image.tmdb.org/t/p/original/8VshatSiYQX2YGKgSEcbdNFgi0u.jpg,145,bollywood
663144,Madam Fashion,"Drama, Music","About the modern girl of India. Fashion, fast cars, luxury and sexual freedom.",10.0,1,2.41,1936-01-01,7,,https://image.tmdb.org/t/p/w500/lSaYbkTewajZwyVq8N8tz9dDmEk.jpg,https://image.tmdb.org/t/p/original/lSaYbkTewajZwyVq8N8tz9dDmEk.jpg,145,bollywood
4435,Aśoka,"Action, Adventure, Drama, History, Romance, War","A young Prince Asoka works to perfect his skills in battle and also deals with family conflict. During a struggle with one of his step-brothers, his mother urges Asoka to escape to stay alive. While away, Asoka meets Kaurwaki and falls in love, but must use his skills as a warrior to protect her. A dangerous and heartbreaking web of conspiracy follows, which leads Asoka to embrace a Buddhist path.",6.5,170,2.48,2001-09-13,10,,https://image.tmdb.org/t/p/w500/ckFDMqLjhsYo2kH3X5auV1NnjPM.jpg,https://image.tmdb.org/t/p/original/jyGiG4wcr0BHpqIXiep5MRCQ7Kz.jpg,145,bollywood
33125,Border,"History, Action, War, Drama","Amidst the 1971 Indo-Pak war, a company of 120 Indian soldiers stationed at the border region of Longewala in Rajasthan must defend their post through the night against two thousand Pakistani troops armed with tanks. Based on the true events of the Battle of Longewala.",6.5,91,2.29,1997-06-13,10,,https://image.tmdb.org/t/p/w500/qBfe7zVYWxeBm1SaOa2rPsQSi9A.jpg,https://image.tmdb.org/t/p/original/zawV2nF32ajisU7GG0M0mINTXpY.jpg,145,bollywood
599925,Shershaah,"Action, Drama, Thriller, War","Inspired by the life of Captain Vikram Batra (PVC), the film celebrates his bravery, valiant spirit and honors his invaluable sacrifice during the Kargil War of 1999, at the age of 24.",7.3,130,2.35,2021-08-12,7,,https://image.tmdb.org/t/p/w500/zGvFnwoXJKrYnKhoVPytqkqCJ8V.jpg,https://image.tmdb.org/t/p/original/AguDwIJdqUFEUXlmXyixotE0WnT.jpg,145,bollywood
1728951,Mukhbir: The Story of a Spy - The Movie,"Drama, Mystery, Thriller","After the Sino-Indian war, a highly trained Indian spy enters Pakistan on a mission to gather crucial intelligence and stop Pakistan from launching an attack against India. Will he succeed?",0.0,0,2.51,2026-07-09,5,,https://image.tmdb.org/t/p/w500/b8ExDio1HExjFVHwSYr5xVcdSEk.jpg,https://image.tmdb.org/t/p/original/lVaYF8f7SEXEt7tC8JH1Ld9gQF5.jpg,145,bollywood
1399165,Silent Cycle,Drama,A 12-year-old girl must take a stand against her conservative grandmother after being excluded from a family ritual upon getting her first period.,0.0,0,2.4,2024-09-19,5,,https://image.tmdb.org/t/p/w500/8FcHYlih8ulNtKBHERJhQgcemlc.jpg,https://image.tmdb.org/t/p/original/8FcHYlih8ulNtKBHERJhQgcemlc.jpg,145,bollywood
48391,Jism,Thriller,"Kabir Lal is an alcoholic lawyer whose life is looking as if going down the drain. One morning he sees a stunningly attractive woman on a beach and is instantly enamored by her. By chance he sees her again in a restaurant and offers to buy her a drink. In the process he learns that her name is Sonia and she is married. Unable to resist, he asks her whether she would show him her home. It marks the beginning of a passionate affair, during which Kabir is told that Sonia's husband neglects her. But Sonia cannot leave him because she cannot support herself without her husband's money. Sonia suggests murder and Kabir, blind with lust, agrees. They manage to kill Sonia's husband and make it look like an accident, but then Kabir gets to see Sonia's other side: she no longer is the passionate lover as before, but is a cool-headed mean woman now who won't let go of her wealth at any cost.",4.2,26,2.27,2003-01-17,14,,https://image.tmdb.org/t/p/w500/afSVOdens3jMc1QzLA3Ps3XGSbR.jpg,https://image.tmdb.org/t/p/original/9NcQ98dSkIJF13RibV9hY8MapJa.jpg,145,bollywood
573069,Gaon,Drama,A village kept secret for centuries receives a visitor at long last and finds the course of its destiny changed forever.,3.7,3,2.14,2018-01-17,1,,https://image.tmdb.org/t/p/w500/cQVPlGxbPfxuswZAC94fVBIQJa5.jpg,https://image.tmdb.org/t/p/original/cQVPlGxbPfxuswZAC94fVBIQJa5.jpg,145,bollywood
425070,Aao Pyaar Karen,Romance,"Raja returns home from London, but is refused entry into the house by his widow grandmother due to some differences between his late father and his parents. Chhaya a house keeper helps Raja to win the goodwill of his grandmother and in the process of helping him, Raja falls in love with Chhaya.",6.5,4,2.41,1994-11-25,10,,https://image.tmdb.org/t/p/w500/mCsruFswHm4jWIOn0XA4DWEJFNd.jpg,https://image.tmdb.org/t/p/original/g3IGkfkfETFlKBpG2NlWe4dVwR9.jpg,145,bollywood
11807,Jab We Met,"Drama, Comedy, Romance",A depressed wealthy businessman and a spunky carefree young woman embark on an unexpected journey that changes their lives.,7.3,341,2.31,2007-10-26,7,,https://image.tmdb.org/t/p/w500/sQ7A7jyTbkK90vjd8yCRuoyL9CK.jpg,https://image.tmdb.org/t/p/original/WJtnxUbB5kOqD0AfS4viDuHxbC.jpg,145,bollywood
954974,The Protector,Drama,"Against a backdrop of sectarian violence, can a gay Hindu man find the courage to help a Muslim?",0.0,0,2.17,2022-03-18,5,,https://image.tmdb.org/t/p/w500/lWb7PaHMeGNRLBi3yJQziYhyHBI.jpg,https://image.tmdb.org/t/p/original/lWb7PaHMeGNRLBi3yJQziYhyHBI.jpg,145,bollywood
1196652,Flowering Man,"Fantasy, Drama",Shashi undergoes metamorphosis when a flowering plant starts growing from inside his mouth. His distanced teenage daughter undertakes a journey towards embracing the new image of her father.,0.0,0,2.27,2023-10-27,5,,https://image.tmdb.org/t/p/w500/uG1cPWDif5EsX4taTwCNCqf5HBD.jpg,https://image.tmdb.org/t/p/original/c7IFJDdUBo3KyA7cD5CtVPCQsPZ.jpg,145,bollywood
658767,Intercourse,Drama,A story of a Horny couple that always wants to have sex..this leads to Hilarious situations! Enjoy the story and life of Married Bachelors.,6.0,1,2.02,2019-12-25,10,,https://image.tmdb.org/t/p/w500/uDR6esmRBE5Cc9j8OFOGzaA0Zfb.jpg,https://image.tmdb.org/t/p/original/8HcLg6rjizgA0VM4hYcYEhPchMu.jpg,145,bollywood
84877,Jodi Breakers,"Comedy, Romance",Jodi Breakers is a Hindi film directed by Ashwini Chaudhary featurring R Madhavan and Bipasha Basu in the leading roles with Omi Vaidya and Dipannita Sharma in supporting roles.,5.2,6,2.12,2012-03-02,13,,https://image.tmdb.org/t/p/w500/osbyqCxFZsxrdkmncuUhwlPvkZ8.jpg,https://image.tmdb.org/t/p/original/jz8hxdROUuWuiVgH3u8zIKIjm3K.jpg,145,bollywood
1435606,Assi,"Crime, Drama, Thriller","When Parima, a school teacher in Delhi, is gang-raped on her way home late at night after an office party, Raavi, a prosecution lawyer, fights tooth and nail to help her get justice. But when eighty sexual assault cases are reported in India every single day, regardless of age group, ethnicity, time, or place,  and only four go to trial, what does justice really mean?",6.5,4,2.39,2026-02-20,10,,https://image.tmdb.org/t/p/w500/mSLtAAHdnqQisw9JbeWKVJDHhTs.jpg,https://image.tmdb.org/t/p/original/6WsLyxygdWezcFhnwk7MwkQYIwL.jpg,145,bollywood
1312769,The Heist,"Action, Crime, Thriller",Ex-FATF agent Ananya meets master con artist Neel through the Dark Web. They form an unlikely team to conduct a heist to loot a billionaire fugitive of his ill-gotten money and disrupt his smuggling network.,0.0,0,2.51,2024-07-19,5,,https://image.tmdb.org/t/p/w500/AepCaxPrKEnvP30pwbp9LfDPXXJ.jpg,https://image.tmdb.org/t/p/original/cSogjKX3KRz5a3DaFrReahLaFkV.jpg,145,bollywood
44549,Peepli Live,"Drama, Comedy","Natha decides to commit suicide to get the farmers' compensation. However, the media and politicians learn about his intentions and descend on their village to capture the rare event.",7.3,79,2.19,2010-08-13,7,,https://image.tmdb.org/t/p/w500/zJ1e7pmyJ8an6ZxhhjwVNvqHe7t.jpg,https://image.tmdb.org/t/p/original/mrF9kujimogn0ltPCX6wxVCpotq.jpg,145,bollywood
672520,Shukranu,"Comedy, Drama","Set in Delhi/UP/Haryana, SHUKRANU is a comic take on the darkest phases of Indian democracy through the encounters of a would-be groom who is forcefully sterilized just days before his much-awaited marriage.",6.7,9,2.14,2020-02-14,0,,https://image.tmdb.org/t/p/w500/1nw90Kv4jZ0z0mBcEDUs8M9vXVD.jpg,https://image.tmdb.org/t/p/original/4VvJiSBP1dbCjLVNuc4LNju8wHY.jpg,145,bollywood
849920,All Ladies Do It,"Romance, Drama",A Handsome young man gets erotically involved with a Sultry seductive wife of an impotent man only to find himself tangles in a dangerous web of lies and cheat.,1.0,2,2.34,2020-10-13,5,,https://image.tmdb.org/t/p/w500/oPIXSu2zmjN8WDzBi9mpxquwX0v.jpg,https://image.tmdb.org/t/p/original/rZ6g9wnX5vM14eN2diyB50BvKkK.jpg,145,bollywood
1481041,Ginny Wedss Sunny 2,"Romance, Comedy, Drama","A mismatched pair, with a storyline involving a wrestler and a vibrant girl, combining romance, comedy, and drama.",0.0,0,2.85,2026-04-24,5,,https://image.tmdb.org/t/p/w500/8lovlbsow4B5KbznLYDNky8usgc.jpg,https://image.tmdb.org/t/p/original/trE9nNGSgyrSNdHgIiN42CQ12lZ.jpg,145,bollywood
143953,The Light of Asia,Drama,"Living an indolent life in a luxurious palace, Prince Gautama (Rai) is insulated by his family from the harshness of the world outside. But he is destined to learn greater truths: shocked to discover the pain and suffering of so many in his kingdom, he abandons his privileged existence, and his wife Gopa (Seeta Devi), to become a wandering teacher, eventually finding enlightenment and founding Buddhism. Featuring superimposed images and deep-focus shots that were highly impressive for the time, Light of Asia astutely combines a deeply felt spirituality with the surefire attraction of Indian exotica, which helped make it a considerable success in Europe.",6.5,10,2.15,1925-10-22,10,,https://image.tmdb.org/t/p/w500/4wNdb6XDeYLaQUBcDYG02FLyCIU.jpg,https://image.tmdb.org/t/p/original/sE1u58CBM8DGxGk7sZ7OlawRau2.jpg,145,bollywood
484914,Ram Ratan,Drama,"Ram Ratan is a Hindi movie starring Daisy Shah and Rishi Bhutani in prominent roles. The cast also includes Mahesh Thakur, Sudha Chandran and Rajpal Yadav. It is a romantic-comedy movie directed by Govind Sakariya, with Praful Parekh as the writer, forming part of the crew.",6.0,1,2.39,2017-06-12,10,,https://image.tmdb.org/t/p/w500/9qiT1E1mHJQ9RxHq0PFgoCrzyhc.jpg,https://image.tmdb.org/t/p/original/Dp8grUIwgn1fuNbi2byXkgNWk9.jpg,145,bollywood
513540,Missing,"Thriller, Mystery",A couple checks into a beach resort in Mauritius late night with their three-year-old daughter Titli who in the next morning goes missing.,6.1,18,2.3,2018-04-06,10,,https://image.tmdb.org/t/p/w500/6FRPUYld8D0dT0AMrGMJ4cjb94R.jpg,https://image.tmdb.org/t/p/original/qRaADZ6wg11LN2z1aZ1EkDeYnLs.jpg,145,bollywood
1216780,Nadaaniyan,"Romance, Comedy, Drama",A privileged Delhi socialite hires a middle-class student to pose as her boyfriend to maintain her social status. Their pretense becomes complicated when genuine feelings develop between them.,5.9,55,2.21,2025-03-01,10,,https://image.tmdb.org/t/p/w500/vQsGkLx68lmAdGwNapaaq3qqwKn.jpg,https://image.tmdb.org/t/p/original/lFz7HFWLmBVoa7kITzWEsT9tsEL.jpg,145,bollywood
441881,Tubelight,"Drama, War","Laxman Singh Bisht is nicknamed tube light by his neighbours because he is feeble-minded. Despite being special, Laxman lives by one life-lesson; keep your faith alive and you can do almost anything, even stop a war.",5.3,103,2.44,2017-06-22,13,,https://image.tmdb.org/t/p/w500/hy7Ka19Vx2TwXA6OWZSe4XuMDlK.jpg,https://image.tmdb.org/t/p/original/4lzfjalztSGeIwj6GIdWHfbeJUu.jpg,145,bollywood
21210,Dil Se..,"Drama, Romance","Journalist Amar falls for a mysterious woman on an assignment, but she does not reciprocate his feelings. However, when Amar is about to get married, the woman shows up at his doorstep asking for help.",6.9,201,2.44,1998-08-22,0,,https://image.tmdb.org/t/p/w500/rdnkOPYlHf8WaPRllTz3dsuzpp8.jpg,https://image.tmdb.org/t/p/original/8v8Uc4PfiZk6g87qdq2L87sCDvE.jpg,145,bollywood
46404,Manorama Six Feet Under,"Thriller, Crime, Mystery, Drama","Satyaveer is an engineer suspended for allegedly accepting a bribe. However, Satyaveer, proud author of a tawdry and thoroughly unsuccessful crime novel, is approached by a woman named Manorama to investigate her husband, whom she suspects of having an affair.",6.5,60,2.5,2007-09-21,10,,https://image.tmdb.org/t/p/w500/1b5ZrBI48xbAVmCbNNhvFXz474y.jpg,https://image.tmdb.org/t/p/original/zEIzNUKiQiaJh4H1qds878oEtoA.jpg,145,bollywood
388333,M.S. Dhoni: The Untold Story,Drama,"Based on the life story of Mahendra Singh Dhoni, and his journey to being the world cup winning captain of the Indian cricket team.",7.3,214,2.36,2016-09-30,7,,https://image.tmdb.org/t/p/w500/lUpMckVHaB55YJ3SMK0arwxKmCt.jpg,https://image.tmdb.org/t/p/original/oQCrHuAqqQCJ5H2gvAbsXd0T4Sw.jpg,145,bollywood
